,Name,Label,Formula,Sample,Intensity_x,Unlabeled Fragment,NA Corrected,Intensity_y,NA Corrected with zero,Pool_total,Fractional enrichment
2374,L-Leucine,C13-label-5,C6H13NO2,SAMPLE_2_8,0.0,L-Leucine,3.099340796628173,0.0,3.099340796628173,4218272.053559117,7.347417988399162e-07
2375,L-Leucine,C13-label-6,C6H13NO2,SAMPLE_2_8,0.0,L-Leucine,0.012493988882752294,0.0,0.012493988882752294,4218272.053559117,2.961873659194323e-09
2376,L-Asparagine,C12 PARENT,C4H8N2O3,SAMPLE_2_8,911674.2,L-Asparagine,968310.3866819239,911674.2,968310.3866819239,968310.964604275,0.9999994031645079
2377,L-Asparagine,C13-label-1,C4H8N2O3,SAMPLE_2_8,39902.96,L-Asparagine,-10302.000344557024,39902.96,0.0,968310.964604275,0.0
2378,L-Asparagine,C13-label-2,C4H8N2O3,SAMPLE_2_8,4327.175,L-Asparagine,-1916.030600226155,4327.175,0.0,968310.964604275,0.0
2379,L-Asparagine,C13-label-3,C4H8N2O3,SAMPLE_2_8,0.0,L-Asparagine,-189.6108270058039,0.0,0.0,968310.964604275,0.0
2380,L-Asparagine,C13-label-4,C4H8N2O3,SAMPLE_2_8,0.0,L-Asparagine,0.5779223510935809,0.0,0.5779223510935809,968310.964604275,5.968354921290845e-07
2381,Ornithine,C12 PARENT,C5H12N2O2,SAMPLE_2_8,152850.3,Ornithine,163872.42520392017,152850.3,163872.42520392017,163898.01666951165,0.9998438573808792
2382,Ornithine,C13-label-1,C5H12N2O2,SAMPLE_2_8,0.0,Ornithine,-10687.614576904576,0.0,0.0,163898.01666951165,0.0
2383,Ornithine,C13-label-2,C5H12N2O2,SAMPLE_2_8,0.0,Ornithine,-360.05873281856327,0.0,0.0,163898.01666951165,0.0
2384,Ornithine,C13-label-3,C5H12N2O2,SAMPLE_2_8,0.0,Ornithine,24.09875736169266,0.0,24.09875736169266,163898.01666951165,0.00014703507614912778
2385,Ornithine,C13-label-4,C5H12N2O2,SAMPLE_2_8,0.0,Ornithine,1.4927082297717165,0.0,1.4927082297717165,163898.01666951165,9.10754297156416e-06
2386,Ornithine,C13-label-5,C5H12N2O2,SAMPLE_2_8,0.0,Ornithine,-0.03856082664503198,0.0,0.0,163898.01666951165,0.0
2387,L-Aspartic acid,C12 PARENT,C4H7NO4,SAMPLE_2_8,0.0,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0
2388,L-Aspartic acid,C13-label-1,C4H7NO4,SAMPLE_2_8,0.0,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0
2389,L-Aspartic acid,C13-label-2,C4H7NO4,SAMPLE_2_8,0.0,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0
2390,L-Aspartic acid,C13-label-3,C4H7NO4,SAMPLE_2_8,0.0,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0
2391,L-Aspartic acid,C13-label-4,C4H7NO4,SAMPLE_2_8,0.0,L-Aspartic acid,0.0,0.0,0.0,0.0,0.0
2392,L-Malic acid,C12 PARENT,C4H6O5,SAMPLE_2_8,17400000.0,L-Malic acid,18430980.206297465,17400000.0,18430980.206297465,18794438.81426006,0.9806613748058906
2393,L-Malic acid,C13-label-1,C4H6O5,SAMPLE_2_8,895737.6,L-Malic acid,66997.57033541406,895737.6,66997.57033541406,18794438.81426006,0.003564755031928936
2394,L-Malic acid,C13-label-2,C4H6O5,SAMPLE_2_8,452460.8,L-Malic acid,269547.50319490617,452460.8,269547.50319490617,18794438.81426006,0.014341875586643755
2395,L-Malic acid,C13-label-3,C4H6O5,SAMPLE_2_8,15869.69,L-Malic acid,197.60014557928088,15869.69,197.60014557928088,18794438.81426006,1.051375609200707e-05
2396,L-Malic acid,C13-label-4,C4H6O5,SAMPLE_2_8,29910.26,L-Malic acid,26715.934286699205,29910.26,26715.934286699205,18794438.81426006,0.0014214808194447817
2397,Adenine,C12 PARENT,C5H5N5,SAMPLE_2_8,284946.1,Adenine,307013.8612848156,284946.1,307013.8612848156,307708.8150372112,0.9977415214695373
2398,Adenine,C13-label-1,C5H5N5,SAMPLE_2_8,0.0,Adenine,-22751.660851700028,0.0,0.0,307708.8150372112,0.0
2399,Adenine,C13-label-2,C5H5N5,SAMPLE_2_8,0.0,Adenine,694.8601527300934,0.0,694.8601527300934,307708.8150372112,0.0022581743478686626
2400,Adenine,C13-label-3,C5H5N5,SAMPLE_2_8,0.0,Adenine,-11.05382670008447,0.0,0.0,307708.8150372112,0.0
2401,Adenine,C13-label-4,C5H5N5,SAMPLE_2_8,0.0,Adenine,0.09359966557177618,0.0,0.09359966557177618,307708.8150372112,3.0418259405554297e-07
2402,Adenine,C13-label-5,C5H5N5,SAMPLE_2_8,0.0,Adenine,-0.0003589640522375695,0.0,0.0,307708.8150372112,0.0
2403,Hypoxanthine,C12 PARENT,C5H4N4O,SAMPLE_2_8,57484.94,Hypoxanthine,61853.101060115696,57484.94,61853.101060115696,65538.7805360735,0.943763380309935
2404,Hypoxanthine,C13-label-1,C5H4N4O,SAMPLE_2_8,0.0,Hypoxanthine,-4378.05839240374,0.0,0.0,65538.7805360735,0.0
2405,Hypoxanthine,C13-label-2,C5H4N4O,SAMPLE_2_8,3497.127,Hypoxanthine,3685.513699027689,3497.127,3685.513699027689,65538.7805360735,0.05623409024217546
2406,Hypoxanthine,C13-label-3,C5H4N4O,SAMPLE_2_8,0.0,Hypoxanthine,-174.73354947138628,0.0,0.0,65538.7805360735,0.0
2407,Hypoxanthine,C13-label-4,C5H4N4O,SAMPLE_2_8,0.0,Hypoxanthine,-3.934160824094206,0.0,0.0,65538.7805360735,0.0
2408,Hypoxanthine,C13-label-5,C5H4N4O,SAMPLE_2_8,0.0,Hypoxanthine,0.16577693011546044,0.0,0.16577693011546044,65538.7805360735,2.529447889623372e-06
2409,Phenylacetic acid,C12 PARENT,C8H8O2,SAMPLE_2_8,36368.8,Phenylacetic acid,40005.36784037066,36368.8,40005.36784037066,40013.10976495893,0.9998065152987672
2410,Phenylacetic acid,C13-label-1,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,-3631.682543292297,0.0,0.0,40013.10976495893,0.0
2411,Phenylacetic acid,C13-label-2,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,-12.608951309724095,0.0,0.0,40013.10976495893,0.0
2412,Phenylacetic acid,C13-label-3,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,7.545203473430035,0.0,7.545203473430035,40013.10976495893,0.0001885682846884765
2413,Phenylacetic acid,C13-label-4,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,0.1966906155193208,0.0,0.1966906155193208,40013.10976495893,4.915654311167051e-06
2414,Phenylacetic acid,C13-label-5,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,-0.017411217384857798,0.0,0.0,40013.10976495893,0.0
2415,Phenylacetic acid,C13-label-6,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,-0.0008591218123438911,0.0,0.0,40013.10976495893,0.0
2416,Phenylacetic acid,C13-label-7,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,2.7732987579003284e-05,0.0,2.7732987579003284e-05,40013.10976495893,6.930975308320115e-10
2417,Phenylacetic acid,C13-label-8,C8H8O2,SAMPLE_2_8,0.0,Phenylacetic acid,2.7663262044286265e-06,0.0,2.7663262044286265e-06,40013.10976495893,6.913549635802635e-11
2418,Oxoglutaric acid,C12 PARENT,C5H6O5,SAMPLE_2_8,1469081.0,Oxoglutaric acid,1573593.4872747075,1469081.0,1573593.4872747075,1573700.2626044285,0.9999321501481202
2419,Oxoglutaric acid,C13-label-1,C5H6O5,SAMPLE_2_8,76147.93,Oxoglutaric acid,-11195.076123619792,76147.93,0.0,1573700.2626044285,0.0
2420,Oxoglutaric acid,C13-label-2,C5H6O5,SAMPLE_2_8,0.0,Oxoglutaric acid,-17091.81667188444,0.0,0.0,1573700.2626044285,0.0
2421,Oxoglutaric acid,C13-label-3,C5H6O5,SAMPLE_2_8,0.0,Oxoglutaric acid,-183.98538908366262,0.0,0.0,1573700.2626044285,0.0
2422,Oxoglutaric acid,C13-label-4,C5H6O5,SAMPLE_2_8,0.0,Oxoglutaric acid,103.56551324185645,0.0,103.56551324185645,1573700.2626044285,6.581018997255457e-05
2423,Oxoglutaric acid,C13-label-5,C5H6O5,SAMPLE_2_8,0.0,Oxoglutaric acid,3.20981647903291,0.0,3.20981647903291,1573700.2626044285,2.0396619072305142e-06
2424,L-Glutamine,C12 PARENT,C5H10N2O3,SAMPLE_2_8,14800000.0,L-Glutamine,15900638.439527081,14800000.0,15900638.439527081,15902177.19856207,0.9999032359521733
2425,L-Glutamine,C13-label-1,C5H10N2O3,SAMPLE_2_8,830781.2,L-Glutamine,-155955.58220267002,830781.2,0.0,15902177.19856207,0.0
2426,L-Glutamine,C13-label-2,C5H10N2O3,SAMPLE_2_8,91782.79,L-Glutamine,-17449.08678915449,91782.79,0.0,15902177.19856207,0.0
2427,L-Glutamine,C13-label-3,C5H10N2O3,SAMPLE_2_8,5961.348000000001,L-Glutamine,1538.7590349888903,5961.348000000001,1538.7590349888903,15902177.19856207,9.67640478266102e-05
2428,L-Glutamine,C13-label-4,C5H10N2O3,SAMPLE_2_8,0.0,L-Glutamine,-236.77090586105703,0.0,0.0,15902177.19856207,0.0
2429,L-Glutamine,C13-label-5,C5H10N2O3,SAMPLE_2_8,0.0,L-Glutamine,-11.66551806615316,0.0,0.0,15902177.19856207,0.0
2430,L-Lysine,C12 PARENT,C6H14N2O2,SAMPLE_2_8,329147.4,L-Lysine,356950.4515326952,329147.4,356950.4515326952,356994.8795784934,0.9998755499074646
2431,L-Lysine,C13-label-1,C6H14N2O2,SAMPLE_2_8,9013.998,L-Lysine,-17681.152446509386,9013.998,0.0,356994.8795784934,0.0
2432,L-Lysine,C13-label-2,C6H14N2O2,SAMPLE_2_8,0.0,L-Lysine,-1152.2838418208373,0.0,0.0,356994.8795784934,0.0
2433,L-Lysine,C13-label-3,C6H14N2O2,SAMPLE_2_8,0.0,L-Lysine,40.345310131654216,0.0,40.345310131654216,356994.8795784934,0.00011301369414398949
2434,L-Lysine,C13-label-4,C6H14N2O2,SAMPLE_2_8,0.0,L-Lysine,4.082735666535769,0.0,4.082735666535769,356994.8795784934,1.1436398391361486e-05
2435,L-Lysine,C13-label-5,C6H14N2O2,SAMPLE_2_8,0.0,L-Lysine,-0.033326448309948915,0.0,0.0,356994.8795784934,0.0
2436,L-Lysine,C13-label-6,C6H14N2O2,SAMPLE_2_8,0.0,L-Lysine,-0.0118271551628432,0.0,0.0,356994.8795784934,0.0
2437,L-Glutamic acid,C12 PARENT,C5H9NO4,SAMPLE_2_8,63900000.0,L-Glutamic acid,68559214.71444567,63900000.0,68559214.71444567,71996034.59632158,0.9522637614537244
2438,L-Glutamic acid,C13-label-1,C5H9NO4,SAMPLE_2_8,4241128.0,L-Glutamic acid,249585.99525173582,4241128.0,249585.99525173582,71996034.59632158,0.003466663082920509
2439,L-Glutamic acid,C13-label-2,C5H9NO4,SAMPLE_2_8,3513919.0,L-Glutamic acid,3026380.8745860104,3513919.0,3026380.8745860104,71996034.59632158,0.04203538280343893
2440,L-Glutamic acid,C13-label-3,C5H9NO4,SAMPLE_2_8,246145.9,L-Glutamic acid,98086.66161699097,246145.9,98086.66161699097,71996034.59632158,0.001362389778367077
2441,L-Glutamic acid,C13-label-4,C5H9NO4,SAMPLE_2_8,91297.22,L-Glutamic acid,62766.35042117461,91297.22,62766.35042117461,71996034.59632158,0.0008718028815489995
2442,L-Glutamic acid,C13-label-5,C5H9NO4,SAMPLE_2_8,0.0,L-Glutamic acid,-2965.458172798042,0.0,0.0,71996034.59632158,0.0
2443,O-Acetylserine,C12 PARENT,C5H9NO4,SAMPLE_2_8,5375.675,O-Acetylserine,5767.637817841596,5375.675,5767.637817841596,67448.94062141607,0.0855111698523888
2444,O-Acetylserine,C13-label-1,C5H9NO4,SAMPLE_2_8,0.0,O-Acetylserine,-357.5598861718865,0.0,0.0,67448.94062141607,0.0
2445,O-Acetylserine,C13-label-2,C5H9NO4,SAMPLE_2_8,0.0,O-Acetylserine,-36.30083586095328,0.0,0.0,67448.94062141607,0.0
2446,O-Acetylserine,C13-label-3,C5H9NO4,SAMPLE_2_8,0.0,O-Acetylserine,1.705333713512407,0.0,1.705333713512407,67448.94062141607,2.5283328363662058e-05
2447,O-Acetylserine,C13-label-4,C5H9NO4,SAMPLE_2_8,60112.62,O-Acetylserine,61679.59746986096,60112.62,61679.59746986096,67448.94062141607,0.9144635468192475
2448,O-Acetylserine,C13-label-5,C5H9NO4,SAMPLE_2_8,0.0,O-Acetylserine,-1085.2014526768578,0.0,0.0,67448.94062141607,0.0
2449,N-Acetylserine,C12 PARENT,C5H9NO4,SAMPLE_2_8,1380159.0,N-Acetylserine,1480792.131785205,1380159.0,1480792.131785205,1592308.6257368135,0.929965527945309
2450,N-Acetylserine,C13-label-1,C5H9NO4,SAMPLE_2_8,87704.72,N-Acetylserine,1254.659251440818,87704.72,1254.659251440818,1592308.6257368135,0.0007879497926228001
2451,N-Acetylserine,C13-label-2,C5H9NO4,SAMPLE_2_8,118466.3,N-Acetylserine,110242.22342942681,118466.3,110242.22342942681,1592308.6257368135,0.06923420601230124
2452,N-Acetylserine,C13-label-3,C5H9NO4,SAMPLE_2_8,0.0,N-Acetylserine,-5146.757024094234,0.0,0.0,1592308.6257368135,0.0
2453,N-Acetylserine,C13-label-4,C5H9NO4,SAMPLE_2_8,0.0,N-Acetylserine,-836.3338861098749,0.0,0.0,1592308.6257368135,0.0
2454,N-Acetylserine,C13-label-5,C5H9NO4,SAMPLE_2_8,0.0,N-Acetylserine,19.611270740868257,0.0,19.611270740868257,1592308.6257368135,1.2316249767091148e-05
2455,D-2-Hydroxyglutaric acid,C12 PARENT,C5H8O5,SAMPLE_2_8,4697668.0,D-2-Hydroxyglutaric acid,5033376.604274717,4697668.0,5033376.604274717,5082831.295171871,0.9902702474221149
2456,D-2-Hydroxyglutaric acid,C13-label-1,C5H8O5,SAMPLE_2_8,220126.2,D-2-Hydroxyglutaric acid,-62066.24077997825,220126.2,0.0,5082831.295171871,0.0
2457,D-2-Hydroxyglutaric acid,C13-label-2,C5H8O5,SAMPLE_2_8,98233.31,D-2-Hydroxyglutaric acid,49431.29550391216,98233.31,49431.29550391216,5082831.295171871,0.00972514975086158
2458,D-2-Hydroxyglutaric acid,C13-label-3,C5H8O5,SAMPLE_2_8,0.0,D-2-Hydroxyglutaric acid,-4104.434883445382,0.0,0.0,5082831.295171871,0.0
2459,D-2-Hydroxyglutaric acid,C13-label-4,C5H8O5,SAMPLE_2_8,0.0,D-2-Hydroxyglutaric acid,-637.6069177968781,0.0,0.0,5082831.295171871,0.0
2460,D-2-Hydroxyglutaric acid,C13-label-5,C5H8O5,SAMPLE_2_8,0.0,D-2-Hydroxyglutaric acid,23.395393241425197,0.0,23.395393241425197,5082831.295171871,4.602827023522941e-06
2461,L-Methionine,C12 PARENT,C5H11NO2S,SAMPLE_2_8,291210.1,L-Methionine,327409.2790919594,291210.1,327409.2790919594,328208.6270708941,0.9975645125904565
2462,L-Methionine,C13-label-1,C5H11NO2S,SAMPLE_2_8,14485.75,L-Methionine,-6619.531589073135,14485.75,0.0,328208.6270708941,0.0
2463,L-Methionine,C13-label-2,C5H11NO2S,SAMPLE_2_8,0.0,L-Methionine,-15863.405864413458,0.0,0.0,328208.6270708941,0.0
2464,L-Methionine,C13-label-3,C5H11NO2S,SAMPLE_2_8,0.0,L-Methionine,94.53620653628602,0.0,94.53620653628602,328208.6270708941,0.00028803693364180187
2465,L-Methionine,C13-label-4,C5H11NO2S,SAMPLE_2_8,0.0,L-Methionine,698.9530481819589,0.0,698.9530481819589,328208.6270708941,0.002129599865852956
2466,L-Methionine,C13-label-5,C5H11NO2S,SAMPLE_2_8,0.0,L-Methionine,5.858724216478863,0.0,5.858724216478863,328208.6270708941,1.785061004875219e-05
2467,Xanthine,C12 PARENT,C5H4N4O2,SAMPLE_2_8,31410.32,Xanthine,33878.43314374725,31410.32,33878.43314374725,33884.21292103933,0.9998294256589182
2468,Xanthine,C13-label-1,C5H4N4O2,SAMPLE_2_8,0.0,Xanthine,-2411.40121698513,0.0,0.0,33884.21292103933,0.0
2469,Xanthine,C13-label-2,C5H4N4O2,SAMPLE_2_8,0.0,Xanthine,-62.480781824798186,0.0,0.0,33884.21292103933,0.0
2470,Xanthine,C13-label-3,C5H4N4O2,SAMPLE_2_8,0.0,Xanthine,5.49780133489038,0.0,5.49780133489038,33884.21292103933,0.00016225259083638605
2471,Xanthine,C13-label-4,C5H4N4O2,SAMPLE_2_8,0.0,Xanthine,0.2819759571916493,0.0,0.2819759571916493,33884.21292103933,8.32175024542374e-06
2472,Xanthine,C13-label-5,C5H4N4O2,SAMPLE_2_8,0.0,Xanthine,-0.009971844551950873,0.0,0.0,33884.21292103933,0.0
2473,L-Histidine,C12 PARENT,C6H9N3O2,SAMPLE_2_8,574695.8,L-Histidine,625023.0961155116,574695.8,625023.0961155116,631073.6022111708,0.990412360658948
2474,L-Histidine,C13-label-1,C6H9N3O2,SAMPLE_2_8,0.0,L-Histidine,-49656.176093684786,0.0,0.0,631073.6022111708,0.0
2475,L-Histidine,C13-label-2,C6H9N3O2,SAMPLE_2_8,0.0,L-Histidine,-786.2923483602005,0.0,0.0,631073.6022111708,0.0
2476,L-Histidine,C13-label-3,C6H9N3O2,SAMPLE_2_8,0.0,L-Histidine,111.04831320495067,0.0,111.04831320495067,631073.6022111708,0.00017596729258814966
2477,L-Histidine,C13-label-4,C6H9N3O2,SAMPLE_2_8,0.0,L-Histidine,4.3670782371576875,0.0,4.3670782371576875,631073.6022111708,6.9200775026181e-06
2478,L-Histidine,C13-label-5,C6H9N3O2,SAMPLE_2_8,5770.641,L-Histidine,5935.090704217174,5770.641,5935.090704217174,631073.6022111708,0.009404751970961328
2479,L-Histidine,C13-label-6,C6H9N3O2,SAMPLE_2_8,0.0,L-Histidine,-142.14892384637506,0.0,0.0,631073.6022111708,0.0
2480,Orotic acid,C12 PARENT,C5H4N2O4,SAMPLE_2_8,11574.56,Orotic acid,12454.032729522292,11574.56,12454.032729522292,170985.8283112144,0.07283663712091087
2481,Orotic acid,C13-label-1,C5H4N2O4,SAMPLE_2_8,0.0,Orotic acid,-807.336164096082,0.0,0.0,170985.8283112144,0.0
2482,Orotic acid,C13-label-2,C5H4N2O4,SAMPLE_2_8,139120.6,Orotic acid,146310.2684216998,139120.6,146310.2684216998,170985.8283112144,0.855686520144803
2483,Orotic acid,C13-label-3,C5H4N2O4,SAMPLE_2_8,0.0,Orotic acid,-6235.85682275904,0.0,0.0,170985.8283112144,0.0
2484,Orotic acid,C13-label-4,C5H4N2O4,SAMPLE_2_8,12902.25,Orotic acid,12221.527159992314,12902.25,12221.527159992314,170985.8283112144,0.07147684273428609
2485,Orotic acid,C13-label-5,C5H4N2O4,SAMPLE_2_8,0.0,Orotic acid,-247.78332281768138,0.0,0.0,170985.8283112144,0.0
2486,L-Phenylalanine,C12 PARENT,C9H11NO2,SAMPLE_2_8,2958311.0,L-Phenylalanine,3304018.5442648334,2958311.0,3304018.5442648334,3304336.9346217667,0.9999036447059628
2487,L-Phenylalanine,C13-label-1,C9H11NO2,SAMPLE_2_8,281314.6,L-Phenylalanine,-39187.01623228661,281314.6,0.0,3304336.9346217667,0.0
2488,L-Phenylalanine,C13-label-2,C9H11NO2,SAMPLE_2_8,4215.889,L-Phenylalanine,-21308.261364345704,4215.889,0.0,3304336.9346217667,0.0
2489,L-Phenylalanine,C13-label-3,C9H11NO2,SAMPLE_2_8,0.0,L-Phenylalanine,255.56167533625054,0.0,255.56167533625054,3304336.9346217667,7.734128825016556e-05
2490,L-Phenylalanine,C13-label-5,C9H11NO2,SAMPLE_2_8,0.0,L-Phenylalanine,0.46538782099593434,0.0,0.46538782099593434,3304336.9346217667,1.4084151531877765e-07
2491,L-Phenylalanine,C13-label-6,C9H11NO2,SAMPLE_2_8,0.0,L-Phenylalanine,-0.16337874634068056,0.0,0.0,3304336.9346217667,0.0
2492,L-Phenylalanine,C13-label-7,C9H11NO2,SAMPLE_2_8,0.0,L-Phenylalanine,-0.004645929668995961,0.0,0.0,3304336.9346217667,0.0
2493,Phosphoenolpyruvic acid,C12 PARENT,C3H5O6P,SAMPLE_2_8,7222.105,Phosphoenolpyruvic acid,7582.174407994995,7222.105,7582.174407994995,7583.464361360329,0.9998298991985897
2494,Phosphoenolpyruvic acid,C13-label-1,C3H5O6P,SAMPLE_2_8,0.0,Phosphoenolpyruvic acid,-276.14928254874036,0.0,0.0,7583.464361360329,0.0
2495,Phosphoenolpyruvic acid,C13-label-2,C3H5O6P,SAMPLE_2_8,0.0,Phosphoenolpyruvic acid,-85.82263895437615,0.0,0.0,7583.464361360329,0.0
2496,Phosphoenolpyruvic acid,C13-label-3,C3H5O6P,SAMPLE_2_8,0.0,Phosphoenolpyruvic acid,1.2899533653344755,0.0,1.2899533653344755,7583.464361360329,0.00017010080141038368
2497,Dihydroxyacetone phosphate,C12 PARENT,C3H7O6P,SAMPLE_2_8,15268.06,Dihydroxyacetone phosphate,16034.083018119587,15268.06,16034.083018119587,16036.86606505843,0.9998264594262025
2498,Dihydroxyacetone phosphate,C13-label-1,C3H7O6P,SAMPLE_2_8,0.0,Dihydroxyacetone phosphate,-588.7325743030328,0.0,0.0,16036.86606505843,0.0
2499,Dihydroxyacetone phosphate,C13-label-2,C3H7O6P,SAMPLE_2_8,0.0,Dihydroxyacetone phosphate,-181.36827628861255,0.0,0.0,16036.86606505843,0.0
2500,Dihydroxyacetone phosphate,C13-label-3,C3H7O6P,SAMPLE_2_8,0.0,Dihydroxyacetone phosphate,2.783046938841915,0.0,2.783046938841915,16036.86606505843,0.00017354057379737647
2501,Glycerol 3-phosphate,C12 PARENT,C3H9O6P,SAMPLE_2_8,358114.8,Glycerol 3-phosphate,376194.8429343774,358114.8,376194.8429343774,376194.8429343774,1.0
2502,Glycerol 3-phosphate,C13-label-1,C3H9O6P,SAMPLE_2_8,10205.16,Glycerol 3-phosphate,-3323.1943326492233,10205.16,0.0,376194.8429343774,0.0
2503,Glycerol 3-phosphate,C13-label-2,C3H9O6P,SAMPLE_2_8,0.0,Glycerol 3-phosphate,-4527.141624945754,0.0,0.0,376194.8429343774,0.0
2504,Glycerol 3-phosphate,C13-label-3,C3H9O6P,SAMPLE_2_8,0.0,Glycerol 3-phosphate,-56.29458847563575,0.0,0.0,376194.8429343774,0.0
2505,cis-Aconitic acid,C12 PARENT,C6H6O6,SAMPLE_2_8,266106.5,cis-Aconitic acid,288930.5558421534,266106.5,288930.5558421534,323935.75391580915,0.8919378375171466
2506,cis-Aconitic acid,C13-label-1,C6H6O6,SAMPLE_2_8,0.0,cis-Aconitic acid,-20187.350631835998,0.0,0.0,323935.75391580915,0.0
2507,cis-Aconitic acid,C13-label-2,C6H6O6,SAMPLE_2_8,35602.14,cis-Aconitic acid,34991.68473817322,35602.14,34991.68473817322,323935.75391580915,0.10802044638538899
2508,cis-Aconitic acid,C13-label-3,C6H6O6,SAMPLE_2_8,0.0,cis-Aconitic acid,-1647.7881706860774,0.0,0.0,323935.75391580915,0.0
2509,cis-Aconitic acid,C13-label-4,C6H6O6,SAMPLE_2_8,0.0,cis-Aconitic acid,-391.9475378265711,0.0,0.0,323935.75391580915,0.0
2510,cis-Aconitic acid,C13-label-5,C6H6O6,SAMPLE_2_8,0.0,cis-Aconitic acid,10.655206480086083,0.0,10.655206480086083,323935.75391580915,3.289296211141722e-05
2511,cis-Aconitic acid,C13-label-6,C6H6O6,SAMPLE_2_8,0.0,cis-Aconitic acid,2.8581290025061454,0.0,2.8581290025061454,323935.75391580915,8.82313535309527e-06
2512,L-Arginine,C12 PARENT,C6H14N4O2,SAMPLE_2_8,774157.9,L-Arginine,845628.5147532278,774157.9,845628.5147532278,845724.1211037096,0.9998869532651417
2513,L-Arginine,C13-label-1,C6H14N4O2,SAMPLE_2_8,38766.3,L-Arginine,-28956.035919108894,38766.3,0.0,845724.1211037096,0.0
2514,L-Arginine,C13-label-2,C6H14N4O2,SAMPLE_2_8,0.0,L-Arginine,-3843.8508117760543,0.0,0.0,845724.1211037096,0.0
2515,L-Arginine,C13-label-3,C6H14N4O2,SAMPLE_2_8,0.0,L-Arginine,83.34570283515029,0.0,83.34570283515029,845724.1211037096,9.854951603648273e-05
2516,L-Arginine,C13-label-4,C6H14N4O2,SAMPLE_2_8,0.0,L-Arginine,12.257948624839518,0.0,12.257948624839518,845724.1211037096,1.4494027448149783e-05
2517,L-Arginine,C13-label-5,C6H14N4O2,SAMPLE_2_8,0.0,L-Arginine,0.002699021855595657,0.0,0.002699021855595657,845724.1211037096,3.191373863232501e-09
2518,L-Arginine,C13-label-6,C6H14N4O2,SAMPLE_2_8,0.0,L-Arginine,-0.03372816928677825,0.0,0.0,845724.1211037096,0.0
2519,N-Acetyl-L-aspartic acid,C12 PARENT,C6H9NO5,SAMPLE_2_8,14000000.0,N-Acetyl-L-aspartic acid,15225942.825018382,14000000.0,15225942.825018382,16141334.948764453,0.9432889456385304
2520,N-Acetyl-L-aspartic acid,C13-label-1,C6H9NO5,SAMPLE_2_8,973850.9,N-Acetyl-L-aspartic acid,-71592.71724107172,973850.9,0.0,16141334.948764453,0.0
2521,N-Acetyl-L-aspartic acid,C13-label-2,C6H9NO5,SAMPLE_2_8,1020067.0,N-Acetyl-L-aspartic acid,904726.1298034203,1020067.0,904726.1298034203,16141334.948764453,0.05605026676388207
2522,N-Acetyl-L-aspartic acid,C13-label-3,C6H9NO5,SAMPLE_2_8,41458.96,N-Acetyl-L-aspartic acid,-13518.451080079283,41458.96,0.0,16141334.948764453,0.0
2523,N-Acetyl-L-aspartic acid,C13-label-4,C6H9NO5,SAMPLE_2_8,20038.73,N-Acetyl-L-aspartic acid,10665.993942650914,20038.73,10665.993942650914,16141334.948764453,0.0006607875975876052
2524,N-Acetyl-L-aspartic acid,C13-label-5,C6H9NO5,SAMPLE_2_8,0.0,N-Acetyl-L-aspartic acid,-675.7811314876136,0.0,0.0,16141334.948764453,0.0
2525,N-Acetyl-L-aspartic acid,C13-label-6,C6H9NO5,SAMPLE_2_8,0.0,N-Acetyl-L-aspartic acid,-136.61882492788092,0.0,0.0,16141334.948764453,0.0
2526,Citrulline,C12 PARENT,C6H13N3O3,SAMPLE_2_8,34174.23,Citrulline,37278.71522591081,34174.23,37278.71522591081,296768.2090397097,0.12561559523689633
2527,Citrulline,C13-label-1,C6H13N3O3,SAMPLE_2_8,0.0,Citrulline,-2998.583786491814,0.0,0.0,296768.2090397097,0.0
2528,Citrulline,C13-label-2,C6H13N3O3,SAMPLE_2_8,243306.3,Citrulline,259432.12656400746,243306.3,259432.12656400746,296768.2090397097,0.8741910981755245
2529,Citrulline,C13-label-3,C6H13N3O3,SAMPLE_2_8,0.0,Citrulline,-15104.376836938041,0.0,0.0,296768.2090397097,0.0
2530,Citrulline,C13-label-4,C6H13N3O3,SAMPLE_2_8,0.0,Citrulline,-1184.6122699207885,0.0,0.0,296768.2090397097,0.0
2531,Citrulline,C13-label-5,C6H13N3O3,SAMPLE_2_8,0.0,Citrulline,51.98182969828385,0.0,51.98182969828385,296768.2090397097,0.00017515969741667414
2532,Citrulline,C13-label-6,C6H13N3O3,SAMPLE_2_8,0.0,Citrulline,5.385420093194321,0.0,5.385420093194321,296768.2090397097,1.8146890162597278e-05
2533,Ureidosuccinic acid,C12 PARENT,C5H8N2O5,SAMPLE_2_8,13742.77,Ureidosuccinic acid,14831.461409817955,13742.77,14831.461409817955,14838.265296610101,0.9995414634624642
